route_name,stop_id,stop_name
174 Rocklin,58812,Northbound Shaughnessy St @ Centennial Ave
174 Rocklin,58692,Northbound Shaughnessy St @ Stirling Ave
174 Rocklin,58776,Northbound Shaughnessy St @ Lodge Dr
174 Rocklin,58702,Northbound Shaughnessy St @ Keith Dr
174 Rocklin,58701,Northbound Shaughnessy St @ Flynn Cres
174 Rocklin,59819,Northbound Shaughnessy St @ Shaughnessy Place
174 Rocklin,59279,Eastbound David Ave @ Shaughnessy St
174 Rocklin,58785,Eastbound David Ave @ Oxford St
174 Rocklin,58703,Southbound Oxford St @ Forestgate Place
174 Rocklin,58678,Eastbound Mason Ave @ Oxford St
174 Rocklin,58798,Southbound Wellington St @ Canterbury Lane
174 Rocklin,59043,Eastbound Greenmount Ave @ Wellington St
174 Rocklin,53804,Northbound Coast Meridian Rd @ Greenmount Ave
174 Rocklin,53805,Eastbound Victoria Dr @ Toronto St
174 Rocklin,53806,Eastbound Victoria Dr @ Apel Dr
174 Rocklin,53807,Eastbound Victoria Dr @ Burke Mountain St
174 Rocklin,53808,Eastbound Victoria Dr @ 900 Block
174 Coquitlam Central Station,53845,Westbound Victoria Dr @ Rocklin St
174 Coquitlam Central Station,53846,Westbound Victoria Dr @ 3500 Block
174 Coquitlam Central Station,53847,Westbound Victoria Dr @ Burke Mountain St
174 Coquitlam Central Station,53848,Westbound Victoria Dr @ Soball St
174 Coquitlam Central Station,53849,Westbound Victoria Dr @ Toronto St
174 Coquitlam Central Station,53850,Southbound Coast Meridian Rd @ Victoria Dr
174 Coquitlam Central Station,53851,Westbound Greenmount Ave @ Coast Meridian Rd
174 Coquitlam Central Station,58797,Northbound Wellington St @ Greenmount Ave
174 Coquitlam Central Station,58799,Northbound Wellington St @ Canterbury Lane
174 Coquitlam Central Station,53865,Northbound Wellington St @ Wellington Court
174 Coquitlam Central Station,53801,Northbound Oxford St @ Mason Ave
174 Coquitlam Central Station,53802,Northbound Oxford St @ Forestgate Place
174 Coquitlam Central Station,53803,Westbound David Ave @ Oxford St
174 Coquitlam Central Station,53822,Southbound Shaughnessy St @ David Place
174 Coquitlam Central Station,53823,Southbound Shaughnessy St @ Flynn Cres
174 Coquitlam Central Station,53824,Southbound Shaughnessy St @ Parkland Dr
174 Coquitlam Central Station,53825,Southbound Shaughnessy St @ Lodge Dr
174 Coquitlam Central Station,58167,Southbound Shaughnessy St @ Lincoln Ave
174 Coquitlam Central Station,58339,Southbound Shaughnessy St @ Patricia Ave
174 Coquitlam Central Station,53828,Southbound Shaughnessy St @ Dorset Ave
174 Coquitlam Central Station,53829,Southbound Shaughnessy St @ Prairie Ave
174 Coquitlam Central Station,53830,Southbound Shaughnessy St @ Fraser Ave
174 Coquitlam Central Station,53024,Southbound Shaughnessy St @ Lions Way
174 Coquitlam Central Station,53025,Southbound Shaughnessy St @ Mcallister Ave
174 Coquitlam Central Station,53026,Eastbound Wilson Ave @ Shaughnessy St
174 Coquitlam Central Station,53027,Eastbound Wilson Ave @ Mary Hill Rd
174 Coquitlam Central Station,53777,Port Coquitlam Station @ Bay 1
174 Coquitlam Central Station,53029,Westbound Wilson Ave @ Kingsway Ave
174 Coquitlam Central Station,53030,Westbound Wilson Ave @ Shaughnessy St
174 Coquitlam Central Station,59467,Northbound Maple St @ Mcallister Ave
174 Coquitlam Central Station,61953,Northbound Maple St @ Elgin Ave
174 Coquitlam Central Station,53445,Westbound Kingsway Ave @ Jane St
174 Coquitlam Central Station,61749,Westbound Dewdney Trunk Rd @ Westwood St
174 Coquitlam Central Station,53358,Westbound Dewdney Trunk Rd @ Irvine St
174 Coquitlam Central Station,53036,Westbound Dewdney Trunk Rd @ Lougheed Hwy
174 Coquitlam Central Station,53037,Westbound Dewdney Trunk Rd @ Norman Ave
174 Coquitlam Central Station,53864,Coquitlam Central Station @ Bay 10
175 Meridian,53730,Coquitlam Central Station @ Bay 12
175 Meridian,61750,Eastbound Dewdney Trunk Rd @ Lougheed Hwy
175 Meridian,53344,Eastbound Dewdney Trunk Rd @ Irvine St
175 Meridian,53345,Southbound Westwood St @ Dewdney Trunk Rd
175 Meridian,53346,Eastbound Kingsway Ave @ Burleigh Ave
175 Meridian,53347,Eastbound Kingsway Ave @ Dixon St
175 Meridian,58595,Southbound Maple St @ Mcallister Ave
175 Meridian,53026,Eastbound Wilson Ave @ Shaughnessy St
175 Meridian,53440,Port Coquitlam Station @ Bay 2
175 Meridian,58774,Eastbound Kingsway Ave @ Tyner St
175 Meridian,58772,Eastbound Kingsway Ave @ 1900 Block
175 Meridian,59482,Southbound Broadway St @ Kingsway Ave
175 Meridian,53699,Southbound Broadway St @ Langan Ave
175 Meridian,59481,Southbound Broadway St @ Cameron Ave
175 Meridian,53700,Southbound Broadway St @ Industrial Ave
175 Meridian,59503,Southbound Broadway St @ Mary Hill Bypass
175 Meridian,53680,Southbound Broadway St @ Mary Hill Bypass
175 Meridian,53681,Eastbound Kebet Way @ Spitfire Place
175 Meridian,53682,Eastbound Kebet Way @ Mustang Place
175 Coquitlam Central Station,53682,Eastbound Kebet Way @ Mustang Place
175 Coquitlam Central Station,53683,Eastbound Kebet Way @ Kingsway Ave
175 Coquitlam Central Station,53684,Westbound Kingsway Ave @ Mary Hill Bypass
175 Coquitlam Central Station,53685,Westbound Kingsway Ave @ Coast Meridian Rd
175 Coquitlam Central Station,58771,Westbound Kingsway Ave @ 1900 Block
175 Coquitlam Central Station,58773,Westbound Kingsway Ave @ Tyner St
175 Coquitlam Central Station,53777,Port Coquitlam Station @ Bay 1
175 Coquitlam Central Station,53029,Westbound Wilson Ave @ Kingsway Ave
175 Coquitlam Central Station,53030,Westbound Wilson Ave @ Shaughnessy St
175 Coquitlam Central Station,59467,Northbound Maple St @ Mcallister Ave
175 Coquitlam Central Station,61953,Northbound Maple St @ Elgin Ave
175 Coquitlam Central Station,53445,Westbound Kingsway Ave @ Jane St
175 Coquitlam Central Station,61749,Westbound Dewdney Trunk Rd @ Westwood St
175 Coquitlam Central Station,53358,Westbound Dewdney Trunk Rd @ Irvine St
175 Coquitlam Central Station,53036,Westbound Dewdney Trunk Rd @ Lougheed Hwy
175 Coquitlam Central Station,53037,Westbound Dewdney Trunk Rd @ Norman Ave
175 Coquitlam Central Station,53864,Coquitlam Central Station @ Bay 10
179 Buntzen Lake,53730,Coquitlam Central Station @ Bay 12
179 Buntzen Lake,53171,Westbound Barnet Hwy @ Lansdowne Dr
179 Buntzen Lake,53172,Westbound Barnet Hwy @ Falcon Dr
179 Buntzen Lake,61988,Inlet Centre Station @ Bay 2
179 Buntzen Lake,53282,Northbound Ioco Rd @ Newport Dr
179 Buntzen Lake,53283,Northbound Heritage Mountain Blvd @ Ungless Way
179 Buntzen Lake,53284,Northbound Heritage Mountain Blvd @ Ravine Dr
179 Buntzen Lake,53285,Northbound Heritage Mountain Blvd @ Parkglen Place
179 Buntzen Lake,58890,Northbound Heritage Mountain Blvd @ 1200 Block
179 Buntzen Lake,58889,Eastbound David Ave @ 1300 Block
179 Buntzen Lake,58756,Northbound Aspenwood Dr @ Forest Park Way
179 Buntzen Lake,59310,Northbound East Rd @ Blackberry Dr
179 Buntzen Lake,61690,Northbound East Rd @ 1400 Block
179 Buntzen Lake,61313,Northbound East Rd @ Strong Rd
179 Buntzen Lake,61312,Northbound East Rd @ Wayndham Cres
179 Buntzen Lake,61283,Westbound East Rd @ 2400 Block
179 Buntzen Lake,53242,Northbound Sunnyside Rd @ East Rd
179 Buntzen Lake,61018,Northbound @ Anmore Grocery Store (Flag)
179 Buntzen Lake,59225,Buntzen Lake @ Parking Lot
179 Coquitlam Central Station,59225,Buntzen Lake @ Parking Lot
179 Coquitlam Central Station,53244,Southbound Sunnyside Rd @ Anmore Grocery Store
179 Coquitlam Central Station,58900,Eastbound East Rd @ Sunnyside Rd
179 Coquitlam Central Station,61284,Eastbound East Rd @ 2300 Block
179 Coquitlam Central Station,61311,Southbound East Rd @ Wayndham Cres
179 Coquitlam Central Station,61314,Southbound East Rd @ Strong Rd
179 Coquitlam Central Station,61691,Southbound East Rd @ 1400 Block
179 Coquitlam Central Station,59309,Southbound East Rd @ Blackberry Dr
179 Coquitlam Central Station,58755,Westbound Forest Park Way @ Aspenwood Dr
179 Coquitlam Central Station,58888,Westbound David Ave @ 1300 Block
179 Coquitlam Central Station,58891,Southbound Heritage Mountain Blvd @ Foxwood Dr
179 Coquitlam Central Station,59100,Southbound Heritage Mountain Blvd @ Parkside Dr
179 Coquitlam Central Station,59101,Southbound Heritage Mountain Blvd @ Ravine Dr
179 Coquitlam Central Station,58779,Southbound Ioco Rd @ Newport Dr
179 Coquitlam Central Station,59845,Southbound Ioco Rd @ Suter Brook Way
179 Coquitlam Central Station,53153,Eastbound Barnet Hwy @ Falcon Dr
179 Coquitlam Central Station,53154,Eastbound Barnet Hwy @ Lansdowne Dr
179 Coquitlam Central Station,53864,Coquitlam Central Station @ Bay 10
180 Moody Centre Station,58430,Lougheed Station @ Bay 6
180 Moody Centre Station,58191,Northbound North Rd @ Gatineau Place
180 Moody Centre Station,52861,Northbound North Rd @ Austin Ave
180 Moody Centre Station,53118,Northbound North Rd @ Cameron St
180 Moody Centre Station,53119,Northbound North Rd @ 600 Block
180 Moody Centre Station,53120,Northbound North Rd @ Foster Ave
180 Moody Centre Station,53121,Northbound North Rd @ Cottonwood Ave
180 Moody Centre Station,59531,Burquitlam Station @ Bay 5
180 Moody Centre Station,53123,Northbound Clarke Rd @ Como Lake Ave
180 Moody Centre Station,53124,Northbound Clarke Rd @ Morrison Ave
180 Moody Centre Station,53125,Northbound Clarke Rd @ Robinson St
180 Moody Centre Station,53127,Northbound Glenayre Dr @ Clarke Rd
180 Moody Centre Station,53128,Northbound Glenayre Dr @ Glenacre Court
180 Moody Centre Station,53129,Northbound Glenayre Dr @ Mount Royal Dr
180 Moody Centre Station,53130,Northbound Glenayre Dr @ Valour Dr
180 Moody Centre Station,53131,Northbound Glenayre Dr @ Angela Dr
180 Moody Centre Station,53132,Northbound Princeton Ave @ Harvard Dr
180 Moody Centre Station,53133,Northbound Princeton Ave @ Mcgill Dr
180 Moody Centre Station,53134,Eastbound Washington Dr @ 800 Block
180 Moody Centre Station,53135,Eastbound Washington Dr @ 800 Block
180 Moody Centre Station,53136,Southbound Washington Dr @ Yale Rd
180 Moody Centre Station,53137,Southbound College Park Way @ Oxford Dr
180 Moody Centre Station,53139,Southbound Cecile Dr @ Evergreen Dr
180 Moody Centre Station,53140,Southbound Cecile Dr @ Angela Dr
180 Moody Centre Station,53141,Eastbound Cecile Dr @ 1000 Block
180 Moody Centre Station,53142,Eastbound Cecile Dr @ Highview Place
180 Moody Centre Station,58227,Eastbound St. Johns St @ Albert St
180 Moody Centre Station,53144,Eastbound St. Johns St @ Douglas St
180 Moody Centre Station,53145,Eastbound St. Johns St @ Elgin St
180 Moody Centre Station,58224,Eastbound St. Johns St @ Kyle St
180 Moody Centre Station,53147,Eastbound St. Johns St @ Moody St
180 Moody Centre Station,58945,Moody Centre Station @ Bay 1 Unloading Only
180 Lougheed Station,53182,Westbound St. Johns St @ Buller St
180 Lougheed Station,61891,Moody Centre Station @ Bay 6
180 Lougheed Station,53184,Westbound St. Johns St @ Moody St
180 Lougheed Station,53268,Westbound St. Johns St @ Mary St
180 Lougheed Station,53185,Westbound St. Johns St @ Queens St
180 Lougheed Station,53186,Westbound St. Johns St @ Elgin St
180 Lougheed Station,53187,Westbound St. Johns St @ Barnet Hwy
180 Lougheed Station,53188,Westbound Cecile Dr @ Highview Place
180 Lougheed Station,53189,Westbound Cecile Dr @ 1000 Block
180 Lougheed Station,53190,Northbound Cecile Dr @ Cecile Place
180 Lougheed Station,53191,Northbound Cecile Dr @ Evergreen Dr
180 Lougheed Station,53192,Northbound College Park Way @ Oxford Dr
180 Lougheed Station,53193,Northbound Washington Dr @ Yale Rd
180 Lougheed Station,53194,Westbound Washington Dr @ 800 Block
180 Lougheed Station,53195,Westbound Washington Dr @ 800 Block
180 Lougheed Station,53196,Westbound Washington Dr @ Princeton Ave
180 Lougheed Station,53197,Southbound Princeton Ave @ Yale Rd
180 Lougheed Station,53198,Southbound Princeton Ave @ Mcmaster Court
180 Lougheed Station,53199,Southbound Princeton Ave @ Harvard Dr
180 Lougheed Station,53200,Southbound Glenayre Dr @ College Park Way
180 Lougheed Station,53201,Southbound Glenayre Dr @ Angela Dr
180 Lougheed Station,53202,Southbound Glenayre Dr @ Valour Dr
180 Lougheed Station,53203,Southbound Glenayre Dr @ Glencoe Dr
180 Lougheed Station,53204,Southbound Glenayre Dr @ Caithness Cres
180 Lougheed Station,53205,Southbound Clarke Rd @ Glenayre Dr
180 Lougheed Station,53206,Southbound Clarke Rd @ Thompson Ave
180 Lougheed Station,53207,Southbound Clarke Rd @ Kemsley Ave
180 Lougheed Station,53208,Burquitlam Station @ Bay 6
180 Lougheed Station,53210,Southbound North Rd @ Cottonwood Ave
180 Lougheed Station,53211,Southbound North Rd @ Foster Ave
180 Lougheed Station,53212,Southbound North Rd @ Cameron St
180 Lougheed Station,53214,Southbound North Rd @ Austin Rd
180 Lougheed Station,58430,Lougheed Station @ Bay 6
181 Belcarra,61890,Moody Centre Station @ Bay 7
181 Belcarra,59494,Eastbound Murray St @ Hugh St
181 Belcarra,59501,Eastbound Murray St @ 2900 Block
181 Belcarra,59491,Eastbound Murray St @ Klahanie Dr West
181 Belcarra,59734,Eastbound Murray St @ Klahanie Dr East
181 Belcarra,59750,Eastbound Murray St @ Capilano Rd
181 Belcarra,53282,Northbound Ioco Rd @ Newport Dr
181 Belcarra,53231,Westbound Ioco Rd @ Metta St
181 Belcarra,53232,Westbound Ioco Rd @ Harbour Place
181 Belcarra,53233,Westbound Ioco Rd @ Mercier Rd
181 Belcarra,53234,Westbound Ioco Rd @ Kicking Horse Way
181 Belcarra,59951,Westbound Ioco Rd @ Walton Way
181 Belcarra,58990,Westbound Ioco Rd @ Alderside Rd
181 Belcarra,53235,Westbound Ioco Rd @ Barber St
181 Belcarra,53236,Westbound Ioco Rd @ 1100 Block
181 Belcarra,53237,Westbound Ioco Rd @ April Rd
181 Belcarra,53238,Northbound 1st Ave @ Ioco Rd
181 Belcarra,58973,Eastbound On Sunnyside Rd @ 2200 Block (Flag)
181 Belcarra,53240,Eastbound Sunnyside Rd @ 2000 Block
181 Belcarra,53241,Northbound Sunnyside Rd @ Alder Way
181 Belcarra,53242,Northbound Sunnyside Rd @ East Rd
181 Belcarra,53243,Northbound Sunnyside Rd @ Eaglecrest Dr
181 Belcarra,53244,Southbound Sunnyside Rd @ Anmore Grocery Store
181 Belcarra,53246,Southbound Sunnyside Rd @ East Rd
181 Belcarra,53247,Southbound Sunnyside Rd @ Elementary Rd
181 Belcarra,53248,Westbound Sunnyside Rd @ Summerwood Lane
181 Belcarra,58972,Westbound On Sunnyside Rd @ 2200 Block (Flag)
181 Belcarra,58980,Westbound Bedwell Bay Rd @ 1000 Block (Flag)
181 Belcarra,58976,Westbound Bedwell Bay Rd @ 2000 Block (Flag)
181 Belcarra,58974,Westbound Bedwell Bay Rd @ 3000 Block (Flag)
181 Belcarra,53250,Westbound Bedwell Bay Rd @ Senkler Rd
181 Belcarra,58760,Westbound Bedwell Bay Rd @ 3900 Block
181 Belcarra,58978,Westbound Bedwell Bay Rd @ Midden Rd
181 Belcarra,58960,Southbound Belcarra Bay Rd @ Whiskey Cove Lane
181 Ioco,61890,Moody Centre Station @ Bay 7
181 Ioco,59494,Eastbound Murray St @ Hugh St
181 Ioco,59501,Eastbound Murray St @ 2900 Block
181 Ioco,59491,Eastbound Murray St @ Klahanie Dr West
181 Ioco,59734,Eastbound Murray St @ Klahanie Dr East
181 Ioco,59750,Eastbound Murray St @ Capilano Rd
181 Ioco,53282,Northbound Ioco Rd @ Newport Dr
181 Ioco,53231,Westbound Ioco Rd @ Metta St
181 Ioco,53232,Westbound Ioco Rd @ Harbour Place
181 Ioco,53233,Westbound Ioco Rd @ Mercier Rd
181 Ioco,53234,Westbound Ioco Rd @ Kicking Horse Way
181 Ioco,59951,Westbound Ioco Rd @ Walton Way
181 Ioco,58990,Westbound Ioco Rd @ Alderside Rd
181 Ioco,53235,Westbound Ioco Rd @ Barber St
181 Ioco,53236,Westbound Ioco Rd @ 1100 Block
181 Ioco,53237,Westbound Ioco Rd @ April Rd
181 Ioco,53238,Northbound 1st Ave @ Ioco Rd
181 Ioco,53239,Southbound 2nd Ave @ Ioco Rd
181 Moody Centre Station,58960,Southbound Belcarra Bay Rd @ Whiskey Cove Lane
181 Moody Centre Station,58758,Southbound Belcarra Bay Rd @ Salish Rd
181 Moody Centre Station,61536,Eastbound Bedwell Bay Rd @ Midden Rd
181 Moody Centre Station,53253,Eastbound Bedwell Bay Rd @ 3900 Block
181 Moody Centre Station,53254,Eastbound Bedwell Bay Rd @ Kelly Rd
181 Moody Centre Station,58975,Eastbound Bedwell Bay Rd @ 3000 Block (Flag)
181 Moody Centre Station,58977,Eastbound Bedwell Bay Rd @ 2000 Block (Flag)
181 Moody Centre Station,58981,Eastbound Bedwell Bay Rd @ 1000 Block (Flag)
181 Moody Centre Station,53239,Southbound 2nd Ave @ Ioco Rd
181 Moody Centre Station,60313,Eastbound Ioco Rd @ Beach Ave
181 Moody Centre Station,53255,Eastbound Ioco Rd @ Alderside Rd
181 Moody Centre Station,53256,Eastbound Ioco Rd @ 1100 Block
181 Moody Centre Station,53257,Eastbound Ioco Rd @ Barber St
181 Moody Centre Station,58991,Eastbound Ioco Rd @ Alderside Rd
181 Moody Centre Station,53258,Eastbound Ioco Rd @ Bentley Rd
181 Moody Centre Station,53260,Eastbound Ioco Rd @ San Remo Dr
181 Moody Centre Station,53261,Eastbound Ioco Rd @ Campbell Rd
181 Moody Centre Station,53262,Eastbound Ioco Rd @ Metta Lane
181 Moody Centre Station,53263,Eastbound Ioco Rd @ Knowle St
181 Moody Centre Station,58779,Southbound Ioco Rd @ Newport Dr
181 Moody Centre Station,59499,Westbound Murray St @ Capilano Rd
181 Moody Centre Station,59497,Westbound Murray St @ Klahanie Dr East
181 Moody Centre Station,61235,Westbound Murray St @ Electronic Ave
181 Moody Centre Station,59500,Westbound Murray St @ 2900 Block
181 Moody Centre Station,59493,Westbound Murray St @ Hugh St
181 Moody Centre Station,58945,Moody Centre Station @ Bay 1 Unloading Only
182 Belcarra,61889,Moody Centre Station @ Bay 8
182 Belcarra,59494,Eastbound Murray St @ Hugh St
182 Belcarra,59501,Eastbound Murray St @ 2900 Block
182 Belcarra,59491,Eastbound Murray St @ Klahanie Dr West
182 Belcarra,59734,Eastbound Murray St @ Klahanie Dr East
182 Belcarra,59750,Eastbound Murray St @ Capilano Rd
182 Belcarra,53282,Northbound Ioco Rd @ Newport Dr
182 Belcarra,53283,Northbound Heritage Mountain Blvd @ Ungless Way
182 Belcarra,58757,Eastbound Ravine Dr @ Arrow Wood Place
182 Belcarra,58752,Northbound Ravine Dr @ Brackenridge Place
182 Belcarra,58876,Eastbound Ravine Dr @ Creekstone Place
182 Belcarra,58875,Northbound Ravine Dr @ Deerwood Place
182 Belcarra,58877,Westbound Ravine Dr @ Buckhorn Place
182 Belcarra,58892,Westbound Ravine Dr @ Turner Creek Dr
182 Belcarra,58907,Southbound Turner Creek Dr @ Ravine Dr
182 Belcarra,59311,Southbound Turner Creek Dr @ Heritage Mountain Blvd
182 Belcarra,58890,Northbound Heritage Mountain Blvd @ 1200 Block
182 Belcarra,58889,Eastbound David Ave @ 1300 Block
182 Belcarra,58756,Northbound Aspenwood Dr @ Forest Park Way
